Plot Title: ACWA-PC5%,,,,,,,,,
#,"Date Time, GMT-06:00","DO conc, mg/L (LGR S/N: 10340337, SEN S/N: 10340337)","Temp, °C (LGR S/N: 10340337, SEN S/N: 10340337)",Coupler Detached (LGR S/N: 10340337),Sensor Data Error (LGR S/N: 10340337),Coupler Attached (LGR S/N: 10340337),Host Connected (LGR S/N: 10340337),Stopped (LGR S/N: 10340337),End Of File (LGR S/N: 10340337)
1978,2022-10-11 11:30,11.35,11.32,,,,,,
1979,2022-10-11 12:00,11.71,11.34,,,,,,
1980,2022-10-11 12:30,12.1,11.42,,,,,,
1981,2022-10-11 13:00,12.35,11.5,,,,,,
1982,2022-10-11 13:30,13.1,11.56,,,,,,
1983,2022-10-11 14:00,13.78,11.6,,,,,,
1984,2022-10-11 14:30,-888.88,-888.88,,Logged,,,,
1985,2022-10-11 15:00,-888.88,-888.88,,Logged,,,,
1986,2022-10-11 15:30,13.85,11.66,,,,,,
1987,2022-10-11 16:00,-888.88,-888.88,,Logged,,,,
1988,2022-10-11 16:30,12.98,11.64,,,,,,
1989,2022-10-11 17:00,12.33,11.62,,,,,,
1990,2022-10-11 17:30,11.33,11.6,,,,,,
1991,2022-10-11 18:00,12.1,11.6,,,,,,
1992,2022-10-11 18:30,10.53,11.62,,,,,,
1993,2022-10-11 19:00,10.28,11.64,,,,,,
1994,2022-10-11 19:30,10.52,11.66,,,,,,
1995,2022-10-11 20:00,11.1,11.66,,,,,,
1996,2022-10-11 20:30,10.94,11.64,,,,,,
1997,2022-10-11 21:00,10.86,11.6,,,,,,
1998,2022-10-11 21:30,10.7,11.58,,,,,,
1999,2022-10-11 22:00,10.52,11.54,,,,,,
2000,2022-10-11 22:30,10.65,11.48,,,,,,
2001,2022-10-11 23:00,10.64,11.46,,,,,,
2002,2022-10-11 23:30,10.43,11.38,,,,,,
2003,2022-10-12 0:00,10.4,11.36,,,,,,
2004,2022-10-12 0:30,10.53,11.38,,,,,,
2005,2022-10-12 1:00,10.43,11.38,,,,,,
2006,2022-10-12 1:30,10.4,11.32,,,,,,
2007,2022-10-12 2:00,10.35,11.26,,,,,,
2008,2022-10-12 2:30,10.29,11.22,,,,,,
2009,2022-10-12 3:00,10.2,11.16,,,,,,
2010,2022-10-12 3:30,10.04,11.14,,,,,,
2011,2022-10-12 4:00,10.07,11.06,,,,,,
2012,2022-10-12 4:30,9.89,11,,,,,,
2013,2022-10-12 5:00,9.78,11,,,,,,
2014,2022-10-12 5:30,9.77,10.96,,,,,,
2015,2022-10-12 6:00,9.64,10.92,,,,,,
2016,2022-10-12 6:30,9.54,10.86,,,,,,
2017,2022-10-12 7:00,9.65,10.84,,,,,,
2018,2022-10-12 7:30,9.59,10.78,,,,,,
2019,2022-10-12 8:00,9.57,10.7,,,,,,
2020,2022-10-12 8:30,9.89,10.66,,,,,,
2021,2022-10-12 9:00,10.16,10.66,,,,,,
2022,2022-10-12 9:30,10.38,10.64,,,,,,
2023,2022-10-12 10:00,10.71,10.68,,,,,,
2024,2022-10-12 10:30,10.99,10.76,,,,,,
2025,2022-10-12 11:00,11.27,10.84,,,,,,
2026,2022-10-12 11:30,12.14,10.94,,,,,,
2027,2022-10-12 12:00,12.56,11,,,,,,
2028,2022-10-12 12:30,13.09,11.14,,,,,,
2029,2022-10-12 13:00,13.54,11.18,,,,,,
2030,2022-10-12 13:30,14.44,11.24,,,,,,
2031,2022-10-12 14:00,14.93,11.24,,,,,,
2032,2022-10-12 14:30,15.38,11.24,,,,,,
2033,2022-10-12 15:00,-888.88,-888.88,,Logged,,,,
2034,2022-10-12 15:30,-888.88,-888.88,,Logged,,,,
2035,2022-10-12 16:00,-888.88,-888.88,,Logged,,,,
2036,2022-10-12 16:30,12.66,11.26,,,,,,
2037,2022-10-12 17:00,12.46,11.24,,,,,,
2038,2022-10-12 17:30,11.66,11.22,,,,,,
2039,2022-10-12 18:00,11.39,11.22,,,,,,
2040,2022-10-12 18:30,10.85,11.24,,,,,,
2041,2022-10-12 19:00,10.57,11.26,,,,,,
2042,2022-10-12 19:30,10.52,11.26,,,,,,
2043,2022-10-12 20:00,10.89,11.3,,,,,,
2044,2022-10-12 20:30,11.08,11.3,,,,,,
2045,2022-10-12 21:00,11.15,11.3,,,,,,
2046,2022-10-12 21:30,11.24,11.28,,,,,,
2047,2022-10-12 22:00,11.3,11.24,,,,,,
2048,2022-10-12 22:30,11.41,11.22,,,,,,
2049,2022-10-12 23:00,11.4,11.16,,,,,,
2050,2022-10-12 23:30,11.21,11.08,,,,,,
2051,2022-10-13 0:00,11.09,11.04,,,,,,
2052,2022-10-13 0:30,10.89,10.98,,,,,,
2053,2022-10-13 1:00,10.82,10.92,,,,,,
2054,2022-10-13 1:30,10.74,10.86,,,,,,
2055,2022-10-13 2:00,10.8,10.84,,,,,,
2056,2022-10-13 2:30,10.72,10.76,,,,,,
2057,2022-10-13 3:00,10.7,10.7,,,,,,
2058,2022-10-13 3:30,10.68,10.68,,,,,,
2059,2022-10-13 4:00,10.54,10.6,,,,,,
2060,2022-10-13 4:30,10.42,10.52,,,,,,
2061,2022-10-13 5:00,10.39,10.48,,,,,,
2062,2022-10-13 5:30,10.29,10.42,,,,,,
2063,2022-10-13 6:00,10.17,10.36,,,,,,
2064,2022-10-13 6:30,10.1,10.3,,,,,,
2065,2022-10-13 7:00,10.02,10.24,,,,,,
2066,2022-10-13 7:30,9.87,10.16,,,,,,
2067,2022-10-13 8:00,9.97,10.14,,,,,,
2068,2022-10-13 8:30,10.26,10.12,,,,,,
2069,2022-10-13 9:00,10.49,10.1,,,,,,
2070,2022-10-13 9:30,10.83,10.12,,,,,,
2071,2022-10-13 10:00,11.17,10.16,,,,,,
2072,2022-10-13 10:30,10.99,13.44,,,,,,
2073,2022-10-13 11:00,9.85,16.48,,,,,,
2074,2022-10-13 11:30,8.49,20.04,,,,,,
2075,2022-10-13 12:00,7.61,22.12,,,,,,
2076,2022-10-13 12:30,7.56,23.5,,,,,,
2077,2022-10-13 13:00,7.56,24.62,,,,,,
2078,2022-10-13 13:30,5.82,19.56,,,,,,
2079,2022-10-13 14:00,7.73,14.66,,,,,,
2080,2022-10-13 14:30,8.89,11.7,,,,,,
2081,2022-10-13 15:00,7.92,14.48,,,,,,
2082,2022-10-13 15:30,8.22,13.78,,,,,,
2083,2022-10-13 16:00,8.42,13.26,,,,,,
2084,2022-10-13 16:30,8.46,12.94,,,,,,
2085,2022-10-13 17:00,8.73,12.72,,,,,,
2086,2022-10-13 17:30,8.78,12.44,,,,,,
2087,2022-10-13 18:00,9.2,11.14,,,,,,
2088,2022-10-13 18:30,9.18,10.4,,,,,,
2089,2022-10-13 19:00,9.48,9.96,,,,,,
2090,2022-10-13 19:30,8.08,13.32,,,,,,
2091,2022-10-13 20:00,6.85,16.46,,,,,,
2092,2022-10-13 20:30,6.21,18.48,,,,,,
2093,2022-10-13 21:00,5.38,19.82,,,,,,
2094,2022-10-13 21:30,5.43,20.78,,,,,,
2095,2022-10-13 22:00,5.34,21.74,,,,,,
2096,2022-10-13 22:30,5.52,22.04,,,,,,
2097,2022-10-13 23:00,5.07,22.2,,,,,,
2098,2022-10-13 23:30,5.49,22.32,,,,,,
2099,2022-10-14 0:00,5.63,22.4,,,,,,
2100,2022-10-14 0:30,5.77,22.46,,,,,,
2101,2022-10-14 1:00,5.67,22.52,,,,,,
2102,2022-10-14 1:30,5.68,22.56,,,,,,
2103,2022-10-14 2:00,5.79,22.58,,,,,,
2104,2022-10-14 2:30,5.79,22.6,,,,,,
2105,2022-10-14 3:00,5.9,22.62,,,,,,
2106,2022-10-14 3:30,5.87,22.62,,,,,,
2107,2022-10-14 4:00,5.85,22.64,,,,,,
2108,2022-10-14 4:30,5.87,22.64,,,,,,
2109,2022-10-14 5:00,5.9,22.64,,,,,,
2110,2022-10-14 5:30,5.86,22.66,,,,,,
2111,2022-10-14 6:00,5.88,22.66,,,,,,
2112,2022-10-14 6:30,5.87,22.66,,,,,,
2113,2022-10-14 7:00,5.8,22.68,,,,,,
2114,2022-10-14 7:30,5.91,22.68,,,,,,
2115,2022-10-14 8:00,5.86,22.68,,,,,,
2116,2022-10-14 8:30,5.82,22.72,,,,,,
2117,2022-10-14 9:00,4.35,27.64,,,,,,
2118,2022-10-14 9:30,6.13,22.16,,,,,,
2119,2022-10-14 10:00,6.9,20.94,,,,,,
2120,2022-10-14 10:30,7.19,20.6,,,,,,
2121,2022-10-14 11:00,7.31,20.52,,,,,,
2122,2022-10-14 11:30,7.34,20.62,,,,,,
2123,2022-10-14 12:00,7.39,20.68,,,,,,
2124,2022-10-14 12:30,7.41,20.74,,,,,,
2125,2022-10-14 13:00,7.44,20.8,,,,,,
2126,2022-10-14 13:30,7.46,20.86,,,,,,
2127,2022-10-14 14:00,7.49,20.92,,,,,,
2128,2022-10-14 14:30,7.52,21,,,,,,
2129,2022-10-14 15:00,7.53,21.14,,,,,,
2130,2022-10-14 15:30,7.53,21.4,,,,,,
2131,2022-10-14 16:00,7.53,21.68,,,,,,
2132,2022-10-14 16:30,7.52,21.86,,,,,,
2133,2022-10-14 17:00,7.53,22,,,,,,
2134,2022-10-14 17:30,7.56,22.08,,,,,,
2135,2022-10-14 18:00,7.6,22.16,,,,,,
2136,2022-10-14 18:30,8.11,22.26,,,,,,
2137,2022-10-14 19:00,8.52,22.36,,,,,,
2138,2022-10-14 19:30,8.8,22.46,,,,,,
2139,2022-10-14 20:00,8.81,22.56,,,,,,
2140,2022-10-14 20:30,8.79,22.66,,,,,,
2141,2022-10-14 21:00,8.79,22.74,,,,,,
2142,2022-10-14 21:30,8.79,22.8,,,,,,
2143,2022-10-14 22:00,8.77,22.82,,,,,,
2144,2022-10-14 22:30,8.78,22.84,,,,,,
2145,2022-10-14 23:00,8.78,22.84,,,,,,
2146,2022-10-14 23:30,8.78,22.86,,,,,,
2147,2022-10-15 0:00,8.79,22.88,,,,,,
2148,2022-10-15 0:30,8.78,22.9,,,,,,
2149,2022-10-15 1:00,8.77,22.94,,,,,,
2150,2022-10-15 1:30,8.77,22.98,,,,,,
2151,2022-10-15 2:00,8.77,22.98,,,,,,
2152,2022-10-15 2:30,8.76,23,,,,,,
2153,2022-10-15 3:00,8.76,23.02,,,,,,
2154,2022-10-15 3:30,8.77,23.02,,,,,,
2155,2022-10-15 4:00,8.77,23.02,,,,,,
2156,2022-10-15 4:30,8.77,23.04,,,,,,
2157,2022-10-15 5:00,8.76,23.04,,,,,,
2158,2022-10-15 5:30,8.77,23.04,,,,,,
2159,2022-10-15 6:00,8.78,23.14,,,,,,
2160,2022-10-15 6:30,8.78,23.2,,,,,,
2161,2022-10-15 7:00,8.77,23.28,,,,,,
2162,2022-10-15 7:30,8.76,23.26,,,,,,
2163,2022-10-15 8:00,8.77,23.2,,,,,,
2164,2022-10-15 8:30,8.76,23.1,,,,,,
2165,2022-10-15 9:00,8.78,23,,,,,,
2166,2022-10-15 9:30,8.79,23.14,,,,,,
2167,2022-10-15 10:00,8.77,23.16,,,,,,
2168,2022-10-15 10:30,8.77,23.18,,,,,,
2169,2022-10-15 11:00,8.76,23.18,,,,,,
2170,2022-10-15 11:30,8.77,23.18,,,,,,
2171,2022-10-15 12:00,8.74,23.16,,,,,,
2172,2022-10-15 12:30,8.74,23.1,,,,,,
2173,2022-10-15 13:00,8.77,23.08,,,,,,
2174,2022-10-15 13:30,8.74,23.06,,,,,,
2175,2022-10-15 14:00,8.76,23.04,,,,,,
2176,2022-10-15 14:30,8.74,23,,,,,,
2177,2022-10-15 15:00,8.76,22.98,,,,,,
2178,2022-10-15 15:30,8.77,22.94,,,,,,
2179,2022-10-15 16:00,8.76,22.9,,,,,,
2180,2022-10-15 16:30,8.77,22.88,,,,,,
2181,2022-10-15 17:00,8.78,22.84,,,,,,
2182,2022-10-15 17:30,8.79,22.8,,,,,,
2183,2022-10-15 18:00,8.79,22.78,,,,,,
2184,2022-10-15 18:30,8.79,22.76,,,,,,
2185,2022-10-15 19:00,8.8,22.74,,,,,,
2186,2022-10-15 19:30,8.81,22.74,,,,,,
2187,2022-10-15 20:00,8.8,22.74,,,,,,
2188,2022-10-15 20:30,8.79,22.76,,,,,,
2189,2022-10-15 21:00,8.79,22.8,,,,,,
2190,2022-10-15 21:30,8.78,22.8,,,,,,
2191,2022-10-15 22:00,8.78,22.82,,,,,,
2192,2022-10-15 22:30,8.79,22.86,,,,,,
2193,2022-10-15 23:00,8.78,22.9,,,,,,
2194,2022-10-15 23:30,8.78,22.92,,,,,,
2195,2022-10-16 0:00,8.77,22.94,,,,,,
2196,2022-10-16 0:30,8.77,22.98,,,,,,
2197,2022-10-16 1:00,8.76,23,,,,,,
2198,2022-10-16 1:30,8.76,23.02,,,,,,
2199,2022-10-16 2:00,8.74,23.04,,,,,,
2200,2022-10-16 2:30,8.76,23.06,,,,,,
2201,2022-10-16 3:00,8.76,23.08,,,,,,
2202,2022-10-16 3:30,8.74,23.18,,,,,,
2203,2022-10-16 4:00,8.76,23.22,,,,,,
2204,2022-10-16 4:30,8.73,23.26,,,,,,
2205,2022-10-16 5:00,8.73,23.26,,,,,,
2206,2022-10-16 5:30,8.73,23.26,,,,,,
2207,2022-10-16 6:00,8.73,23.24,,,,,,
2208,2022-10-16 6:30,8.73,23.22,,,,,,
2209,2022-10-16 7:00,8.73,23.2,,,,,,
2210,2022-10-16 7:30,8.73,23.2,,,,,,
2211,2022-10-16 8:00,8.73,23.18,,,,,,
2212,2022-10-16 8:30,8.74,23.18,,,,,,
2213,2022-10-16 9:00,8.74,23.2,,,,,,
2214,2022-10-16 9:30,8.73,23.22,,,,,,
2215,2022-10-16 10:00,8.72,23.18,,,,,,
2216,2022-10-16 10:30,8.73,23.16,,,,,,
2217,2022-10-16 11:00,8.74,23.2,,,,,,
2218,2022-10-16 11:30,8.73,23.18,,,,,,
2219,2022-10-16 12:00,8.73,23.12,,,,,,
2220,2022-10-16 12:30,8.74,23.06,,,,,,
2221,2022-10-16 13:00,8.74,23.02,,,,,,
2222,2022-10-16 13:30,8.76,22.96,,,,,,
2223,2022-10-16 14:00,8.74,22.92,,,,,,
2224,2022-10-16 14:30,8.76,22.88,,,,,,
2225,2022-10-16 15:00,8.77,22.82,,,,,,
2226,2022-10-16 15:30,8.77,22.8,,,,,,
2227,2022-10-16 16:00,8.78,22.76,,,,,,
2228,2022-10-16 16:30,8.78,22.72,,,,,,
2229,2022-10-16 17:00,8.78,22.68,,,,,,
2230,2022-10-16 17:30,8.79,22.64,,,,,,
2231,2022-10-16 18:00,8.79,22.6,,,,,,
2232,2022-10-16 18:30,8.8,22.58,,,,,,
2233,2022-10-16 19:00,8.8,22.54,,,,,,
2234,2022-10-16 19:30,8.8,22.52,,,,,,
2235,2022-10-16 20:00,8.81,22.5,,,,,,
2236,2022-10-16 20:30,8.79,22.52,,,,,,
2237,2022-10-16 21:00,8.79,22.54,,,,,,
2238,2022-10-16 21:30,8.78,22.54,,,,,,
2239,2022-10-16 22:00,8.79,22.54,,,,,,
2240,2022-10-16 22:30,8.79,22.56,,,,,,
2241,2022-10-16 23:00,8.78,22.58,,,,,,
2242,2022-10-16 23:30,8.77,22.62,,,,,,
2243,2022-10-17 0:00,8.74,22.68,,,,,,
2244,2022-10-17 0:30,8.76,22.72,,,,,,
2245,2022-10-17 1:00,8.74,22.78,,,,,,
2246,2022-10-17 1:30,8.73,22.84,,,,,,
2247,2022-10-17 2:00,8.72,22.9,,,,,,
2248,2022-10-17 2:30,8.72,22.96,,,,,,
2249,2022-10-17 3:00,8.71,22.98,,,,,,
2250,2022-10-17 3:30,8.72,23,,,,,,
2251,2022-10-17 4:00,8.7,23.02,,,,,,
2252,2022-10-17 4:30,8.7,23.04,,,,,,
2253,2022-10-17 5:00,8.71,23.04,,,,,,
2254,2022-10-17 5:30,8.71,23.04,,,,,,
2255,2022-10-17 6:00,8.7,23.04,,,,,,
2256,2022-10-17 6:30,8.7,23.04,,,,,,
2257,2022-10-17 7:00,8.71,22.96,,,,,,
2258,2022-10-17 7:30,8.72,22.9,,,,,,
2259,2022-10-17 8:00,8.73,22.84,,,,,,
2260,2022-10-17 8:30,8.74,22.8,,,,,,
2261,2022-10-17 9:00,8.74,22.78,,,,,,
2262,2022-10-17 9:30,8.74,22.9,,,,,,
2263,2022-10-17 10:00,8.71,23.12,,,,,,
2264,2022-10-17 10:30,8.68,23.28,,,,,,
2265,2022-10-17 11:00,8.68,23.32,,,,,,
2266,2022-10-17 11:28,,,,,Logged,,,
2267,2022-10-17 11:29,,,,,,Logged,,
2268,2022-10-17 11:29,,,,,,,Logged,Logged
